order_number,product_key,cust_id,order_date,ship_date,due_date,sales,quantity,price
SO62841,TI_M267,17758,2013-07-26,2013-08-02,2013-08-07,25,1,25
SO62841,TT_M928,17758,2013-07-26,2013-08-02,2013-08-07,5,1,5
SO62841,PK_7098,17758,2013-07-26,2013-08-02,2013-08-07,2,1,2
SO62842,TT_M928,19062,2013-07-26,2013-08-02,2013-08-07,5,1,5
SO62842,TI_M267,19062,2013-07-26,2013-08-02,2013-08-07,25,1,25
SO62842,BC_M005,19062,2013-07-26,2013-08-02,2013-08-07,10,1,10
SO62842,WB_H098,19062,2013-07-26,2013-08-02,2013-08-07,5,1,5
SO62842,HL_U509_B,19062,2013-07-26,2013-08-02,2013-08-07,35,1,35
SO62843,WB_H098,21836,2013-07-26,2013-08-02,2013-08-07,5,1,5
SO62844,WB_H098,25781,2013-07-26,2013-08-02,2013-08-07,5,1,5
SO62844,HL_U509,25781,2013-07-26,2013-08-02,2013-08-07,35,1,35
SO62845,TT_R982,24563,2013-07-26,2013-08-02,2013-08-07,4,1,4
SO62845,PK_7098,24563,2013-07-26,2013-08-02,2013-08-07,2,1,2
SO62846,TT_T092,17710,2013-07-26,2013-08-02,2013-08-07,5,1,5
SO62846,HL_U509_R,17710,2013-07-26,2013-08-02,2013-08-07,35,1,35
SO62846,CA_1098,17710,2013-07-26,2013-08-02,2013-08-07,9,1,9
SO62847,FE_6654,16666,2013-07-26,2013-08-02,2013-08-07,22,1,22
SO62847,HL_U509_B,16666,2013-07-26,2013-08-02,2013-08-07,35,1,35
SO62847,GL_H102_M,16666,2013-07-26,2013-08-02,2013-08-07,24,1,24
SO62848,FE_6654,13228,2013-07-26,2013-08-02,2013-08-07,22,1,22
SO62848,HL_U509,13228,2013-07-26,2013-08-02,2013-08-07,35,1,35
SO62849,FE_6654,13297,2013-07-26,2013-08-02,2013-08-07,22,1,22
SO62850,TI_M823,12067,2013-07-26,2013-08-02,2013-08-07,35,1,35
SO62850,TT_M928,12067,2013-07-26,2013-08-02,2013-08-07,5,1,5
SO62850,HL_U509_R,12067,2013-07-26,2013-08-02,2013-08-07,35,1,35
SO62851,BK_M38S_42,14634,2013-07-26,2013-08-02,2013-08-07,769,1,769
SO62851,SH_W890_L,14634,2013-07-26,2013-08-02,2013-08-07,70,1,70
SO62852,BK_M38S_40,14610,2013-07-26,2013-08-02,2013-08-07,769,1,769
SO62853,BK_M18S_42,22118,2013-07-26,2013-08-02,2013-08-07,565,1,565
SO62853,BC_M005,22118,2013-07-26,2013-08-02,2013-08-07,10,1,10
SO62853,WB_H098,22118,2013-07-26,2013-08-02,2013-08-07,5,1,5
SO62854,BK_M68B_38,15023,2013-07-26,2013-08-02,2013-08-07,2295,1,2295
SO62854,FE_6654,15023,2013-07-26,2013-08-02,2013-08-07,22,1,22
SO62854,VE_C304_M,15023,2013-07-26,2013-08-02,2013-08-07,64,1,64
SO62855,BK_M68S_46,14457,2013-07-26,2013-08-02,2013-08-07,2320,1,2320
SO62855,BC_M005,14457,2013-07-26,2013-08-02,2013-08-07,10,1,10
SO62855,WB_H098,14457,2013-07-26,2013-08-02,2013-08-07,5,1,5
SO62855,GL_H102_M,14457,2013-07-26,2013-08-02,2013-08-07,24,1,24
SO62856,BK_M68B_38,14438,2013-07-26,2013-08-02,2013-08-07,2295,1,2295
SO62856,FE_6654,14438,2013-07-26,2013-08-02,2013-08-07,22,1,22
SO62856,HL_U509_R,14438,2013-07-26,2013-08-02,2013-08-07,35,1,35
SO62857,BK_M68S_38,12027,2013-07-26,2013-08-02,2013-08-07,2320,1,2320
SO62857,BC_M005,12027,2013-07-26,2013-08-02,2013-08-07,10,1,10
SO62857,WB_H098,12027,2013-07-26,2013-08-02,2013-08-07,5,1,5
SO62858,BK_M68S_42,12030,2013-07-26,2013-08-02,2013-08-07,2320,1,2320
SO62858,FE_6654,12030,2013-07-26,2013-08-02,2013-08-07,22,1,22
SO62858,LJ_0192_S,12030,2013-07-26,2013-08-02,2013-08-07,50,1,50
SO62859,BK_R89B_48,20430,2013-07-26,2013-08-02,2013-08-07,2443,1,2443
SO62859,HL_U509_B,20430,2013-07-26,2013-08-02,2013-08-07,35,1,35
SO62860,BK_R89B_58,20447,2013-07-26,2013-08-02,2013-08-07,2443,1,2443
SO62860,BC_R205,20447,2013-07-26,2013-08-02,2013-08-07,9,1,9
SO62860,WB_H098,20447,2013-07-26,2013-08-02,2013-08-07,5,1,5
SO62861,BK_R89B_48,20253,2013-07-26,2013-08-02,2013-08-07,2443,1,2443
SO62861,WB_H098,20253,2013-07-26,2013-08-02,2013-08-07,5,1,5
SO62861,BC_R205,20253,2013-07-26,2013-08-02,2013-08-07,9,1,9
SO62862,BK_R64Y_44,24478,2013-07-26,2013-08-02,2013-08-07,1120,1,1120
SO62862,HL_U509_B,24478,2013-07-26,2013-08-02,2013-08-07,35,1,35
SO62863,BK_M18B_40,16161,2013-07-26,2013-08-02,2013-08-07,540,1,540
SO62863,FE_6654,16161,2013-07-26,2013-08-02,2013-08-07,22,1,22
SO62863,HL_U509,16161,2013-07-26,2013-08-02,2013-08-07,35,1,35
SO62863,SJ_0194_S,16161,2013-07-26,2013-08-02,2013-08-07,54,1,54
SO62864,BK_M68S_38,13160,2013-07-26,2013-08-02,2013-08-07,2320,1,2320
SO62864,HY_1023_70,13160,2013-07-26,2013-08-02,2013-08-07,55,1,55
SO62865,BK_M68B_38,13638,2013-07-26,2013-08-02,2013-08-07,2295,1,2295
SO62865,BC_M005,13638,2013-07-26,2013-08-02,2013-08-07,10,1,10
SO62865,WB_H098,13638,2013-07-26,2013-08-02,2013-08-07,5,1,5
SO62865,SJ_0194_X,13638,2013-07-26,2013-08-02,2013-08-07,54,1,54
SO62866,BK_T44U_50,25863,2013-07-26,2013-08-02,2013-08-07,1215,1,1215
SO62866,WB_H098,25863,2013-07-26,2013-08-02,2013-08-07,5,1,5
SO62866,BC_R205,25863,2013-07-26,2013-08-02,2013-08-07,9,1,9
SO62866,PK_7098,25863,2013-07-26,2013-08-02,2013-08-07,2,1,2
SO62867,BK_T79Y_50,12710,2013-07-26,2013-08-02,2013-08-07,2384,1,2384
SO62867,HL_U509_B,12710,2013-07-26,2013-08-02,2013-08-07,35,1,35
SO62868,BK_R64Y_38,19704,2013-07-26,2013-08-02,2013-08-07,1120,1,1120
SO62868,BC_R205,19704,2013-07-26,2013-08-02,2013-08-07,9,1,9
SO62868,WB_H098,19704,2013-07-26,2013-08-02,2013-08-07,5,1,5
SO62868,SO_R809_M,19704,2013-07-26,2013-08-02,2013-08-07,9,1,9
SO62869,BK_R64Y_38,28376,2013-07-26,2013-08-02,2013-08-07,1120,1,1120
SO62869,BC_R205,28376,2013-07-26,2013-08-02,2013-08-07,9,1,9
SO62869,WB_H098,28376,2013-07-26,2013-08-02,2013-08-07,5,1,5
SO62870,BK_R19B_52,26949,2013-07-26,2013-08-02,2013-08-07,540,1,540
SO62870,TT_R982,26949,2013-07-26,2013-08-02,2013-08-07,4,1,4
SO62870,TI_R092,26949,2013-07-26,2013-08-02,2013-08-07,21,1,21
SO62871,BK_T79Y_50,14186,2013-07-26,2013-08-02,2013-08-07,2384,1,2384
SO62871,BC_R205,14186,2013-07-26,2013-08-02,2013-08-07,9,1,9
SO62871,WB_H098,14186,2013-07-26,2013-08-02,2013-08-07,5,1,5
SO62871,HL_U509_B,14186,2013-07-26,2013-08-02,2013-08-07,35,1,35
SO62872,BK_T79Y_46,13584,2013-07-26,2013-08-02,2013-08-07,2384,1,2384
SO62872,TI_T723,13584,2013-07-26,2013-08-02,2013-08-07,29,1,29
SO62872,TT_T092,13584,2013-07-26,2013-08-02,2013-08-07,5,1,5
SO62872,HL_U509_B,13584,2013-07-26,2013-08-02,2013-08-07,35,1,35
SO62873,BK_T79Y_60,11765,2013-07-26,2013-08-02,2013-08-07,2384,1,2384
SO62873,HL_U509_R,11765,2013-07-26,2013-08-02,2013-08-07,35,1,35
SO62873,SJ_0194_S,11765,2013-07-26,2013-08-02,2013-08-07,54,1,54
SO62874,BK_R19B_44,23098,2013-07-26,2013-08-02,2013-08-07,540,1,540
SO62874,TI_R092,23098,2013-07-26,2013-08-02,2013-08-07,21,1,21
SO62874,PK_7098,23098,2013-07-26,2013-08-02,2013-08-07,2,1,2
SO62875,BC_R205,11223,2013-07-27,2013-08-03,2013-08-08,9,1,9
SO62875,WB_H098,11223,2013-07-27,2013-08-03,2013-08-08,5,1,5
SO62875,LJ_0192_M,11223,2013-07-27,2013-08-03,2013-08-08,50,1,50
SO62875,GL_H102_S,11223,2013-07-27,2013-08-03,2013-08-08,24,1,24
SO62876,HL_U509_B,11300,2013-07-27,2013-08-03,2013-08-08,35,1,35
SO62877,HL_U509_R,28591,2013-07-27,2013-08-03,2013-08-08,35,1,35
SO62878,TT_R982,15132,2013-07-27,2013-08-03,2013-08-08,4,1,4
SO62878,TI_R628,15132,2013-07-27,2013-08-03,2013-08-08,25,1,25
SO62878,HY_1023_70,15132,2013-07-27,2013-08-03,2013-08-08,55,1,55
SO62878,SO_R809_M,15132,2013-07-27,2013-08-03,2013-08-08,9,1,9
SO62879,TI_R628,15123,2013-07-27,2013-08-03,2013-08-08,25,1,25
SO62879,TT_R982,15123,2013-07-27,2013-08-03,2013-08-08,4,1,4
SO62879,PK_7098,15123,2013-07-27,2013-08-03,2013-08-08,2,1,2
SO62880,TI_M602,17236,2013-07-27,2013-08-03,2013-08-08,30,1,30
SO62880,PK_7098,17236,2013-07-27,2013-08-03,2013-08-08,2,1,2
SO62881,TT_M928,21890,2013-07-27,2013-08-03,2013-08-08,5,1,5
SO62881,TI_M823,21890,2013-07-27,2013-08-03,2013-08-08,35,1,35
SO62882,WB_H098,22922,2013-07-27,2013-08-03,2013-08-08,5,1,5
SO62882,HY_1023_70,22922,2013-07-27,2013-08-03,2013-08-08,55,1,55
SO62882,SO_R809_L,22922,2013-07-27,2013-08-03,2013-08-08,9,1,9
SO62883,SH_W890_L,13159,2013-07-27,2013-08-03,2013-08-08,70,1,70
SO62883,SJ_0194_X,13159,2013-07-27,2013-08-03,2013-08-08,54,1,54
SO62884,TT_M928,25825,2013-07-27,2013-08-03,2013-08-08,5,1,5
SO62885,BK_R89B_48,24053,2013-07-27,2013-08-03,2013-08-08,2443,1,2443
SO62886,BK_M68S_38,12219,2013-07-27,2013-08-03,2013-08-08,2320,1,2320
SO62886,BC_M005,12219,2013-07-27,2013-08-03,2013-08-08,10,1,10
SO62886,WB_H098,12219,2013-07-27,2013-08-03,2013-08-08,5,1,5
SO62886,SJ_0194_M,12219,2013-07-27,2013-08-03,2013-08-08,54,1,54
SO62887,BK_M68S_38,15084,2013-07-27,2013-08-03,2013-08-08,2320,1,2320
SO62887,BC_M005,15084,2013-07-27,2013-08-03,2013-08-08,10,1,10
SO62887,WB_H098,15084,2013-07-27,2013-08-03,2013-08-08,5,1,5
SO62887,VE_C304_M,15084,2013-07-27,2013-08-03,2013-08-08,64,1,64
SO62888,PK_7098,11620,2013-07-27,2013-08-03,2013-08-08,2,1,2
SO62889,LJ_0192_X,11507,2013-07-27,2013-08-03,2013-08-08,50,1,50
SO62890,LJ_0192_X,11848,2013-07-27,2013-08-03,2013-08-08,50,1,50
SO62891,TI_R628,28994,2013-07-27,2013-08-03,2013-08-08,25,1,25
SO62892,TT_T092,27204,2013-07-27,2013-08-03,2013-08-08,5,1,5
SO62893,TI_M267,26454,2013-07-27,2013-08-03,2013-08-08,25,1,25
SO62893,PK_7098,26454,2013-07-27,2013-08-03,2013-08-08,2,1,2
SO62894,TI_T723,26803,2013-07-27,2013-08-03,2013-08-08,29,1,29
SO62894,TT_T092,26803,2013-07-27,2013-08-03,2013-08-08,5,1,5
SO62894,HY_1023_70,26803,2013-07-27,2013-08-03,2013-08-08,55,1,55
SO62895,TI_M267,25956,2013-07-27,2013-08-03,2013-08-08,25,1,25
SO62896,TT_M928,11300,2013-07-27,2013-08-03,2013-08-08,5,1,5
SO62896,TI_M267,11300,2013-07-27,2013-08-03,2013-08-08,25,1,25
SO62896,WB_H098,11300,2013-07-27,2013-08-03,2013-08-08,5,1,5
SO62896,BC_M005,11300,2013-07-27,2013-08-03,2013-08-08,10,1,10
SO62896,VE_C304_S,11300,2013-07-27,2013-08-03,2013-08-08,64,1,64
SO62897,TT_M928,24227,2013-07-27,2013-08-03,2013-08-08,5,1,5
SO62897,TI_M602,24227,2013-07-27,2013-08-03,2013-08-08,30,1,30
SO62898,TI_M602,22360,2013-07-27,2013-08-03,2013-08-08,30,1,30
SO62898,TT_M928,22360,2013-07-27,2013-08-03,2013-08-08,5,1,5
SO62898,WB_H098,22360,2013-07-27,2013-08-03,2013-08-08,5,1,5
SO62898,BC_M005,22360,2013-07-27,2013-08-03,2013-08-08,10,1,10
SO62898,CA_1098,22360,2013-07-27,2013-08-03,2013-08-08,9,1,9
SO62899,TI_M602,22237,2013-07-27,2013-08-03,2013-08-08,30,1,30
SO62900,SH_W890_L,19694,2013-07-27,2013-08-03,2013-08-08,70,1,70
SO62901,WB_H098,12182,2013-07-27,2013-08-03,2013-08-08,5,1,5
SO62902,WB_H098,16644,2013-07-27,2013-08-03,2013-08-08,5,1,5
SO62903,TT_M928,15773,2013-07-27,2013-08-03,2013-08-08,5,1,5
SO62903,HL_U509_R,15773,2013-07-27,2013-08-03,2013-08-08,35,1,35
SO62903,GL_H102_L,15773,2013-07-27,2013-08-03,2013-08-08,24,1,24
SO62904,FE_6654,14000,2013-07-27,2013-08-03,2013-08-08,22,1,22
SO62904,HY_1023_70,14000,2013-07-27,2013-08-03,2013-08-08,55,1,55
SO62904,CL_9009,14000,2013-07-27,2013-08-03,2013-08-08,8,1,8
SO62905,FE_6654,14035,2013-07-27,2013-08-03,2013-08-08,22,1,22
SO62905,HL_U509_R,14035,2013-07-27,2013-08-03,2013-08-08,35,1,35
SO62905,SO_R809_M,14035,2013-07-27,2013-08-03,2013-08-08,9,1,9
SO62906,TT_M928,17853,2013-07-27,2013-08-03,2013-08-08,5,1,5
SO62906,TI_M267,17853,2013-07-27,2013-08-03,2013-08-08,25,1,25
SO62907,TI_R628,20582,2013-07-27,2013-08-03,2013-08-08,25,1,25
SO62907,TT_R982,20582,2013-07-27,2013-08-03,2013-08-08,4,1,4
SO62907,HL_U509_B,20582,2013-07-27,2013-08-03,2013-08-08,35,1,35
SO62907,SJ_0194_L,20582,2013-07-27,2013-08-03,2013-08-08,54,1,54
SO62907,GL_H102_M,20582,2013-07-27,2013-08-03,2013-08-08,24,1,24
SO62908,BC_M005,13664,2013-07-27,2013-08-03,2013-08-08,10,1,10
SO62908,WB_H098,13664,2013-07-27,2013-08-03,2013-08-08,5,1,5
SO62909,WB_H098,21821,2013-07-27,2013-08-03,2013-08-08,5,1,5
SO62909,HL_U509_R,21821,2013-07-27,2013-08-03,2013-08-08,35,1,35
SO62909,CA_1098,21821,2013-07-27,2013-08-03,2013-08-08,9,1,9
SO62910,TT_R982,18007,2013-07-27,2013-08-03,2013-08-08,4,1,4
SO62910,HL_U509_R,18007,2013-07-27,2013-08-03,2013-08-08,35,1,35
SO62911,TT_T092,16321,2013-07-27,2013-08-03,2013-08-08,5,1,5
SO62911,HL_U509,16321,2013-07-27,2013-08-03,2013-08-08,35,1,35
SO62911,LJ_0192_M,16321,2013-07-27,2013-08-03,2013-08-08,50,1,50
SO62912,TI_T723,12554,2013-07-27,2013-08-03,2013-08-08,29,1,29
SO62913,TT_T092,14528,2013-07-27,2013-08-03,2013-08-08,5,1,5
SO62914,TT_T092,17087,2013-07-27,2013-08-03,2013-08-08,5,1,5
SO62914,HY_1023_70,17087,2013-07-27,2013-08-03,2013-08-08,55,1,55
SO62914,PK_7098,17087,2013-07-27,2013-08-03,2013-08-08,2,1,2
SO62915,TT_M928,11285,2013-07-27,2013-08-03,2013-08-08,5,1,5
SO62915,TI_M823,11285,2013-07-27,2013-08-03,2013-08-08,35,1,35
SO62915,FE_6654,11285,2013-07-27,2013-08-03,2013-08-08,22,1,22
SO62915,VE_C304_M,11285,2013-07-27,2013-08-03,2013-08-08,64,1,64
SO62916,TI_M823,11229,2013-07-27,2013-08-03,2013-08-08,35,1,35
SO62916,TT_M928,11229,2013-07-27,2013-08-03,2013-08-08,5,1,5
SO62916,PK_7098,11229,2013-07-27,2013-08-03,2013-08-08,2,1,2
SO62917,TI_M823,11205,2013-07-27,2013-08-03,2013-08-08,35,1,35
SO62918,TI_M823,11729,2013-07-27,2013-08-03,2013-08-08,35,1,35
SO62918,TT_M928,11729,2013-07-27,2013-08-03,2013-08-08,5,1,5
SO62918,HL_U509_B,11729,2013-07-27,2013-08-03,2013-08-08,35,1,35
SO62918,LJ_0192_L,11729,2013-07-27,2013-08-03,2013-08-08,50,1,50
SO62919,TI_M823,12195,2013-07-27,2013-08-03,2013-08-08,35,1,35
SO62919,FE_6654,12195,2013-07-27,2013-08-03,2013-08-08,22,1,22
SO62919,GL_H102_S,12195,2013-07-27,2013-08-03,2013-08-08,24,1,24
SO62919,HL_U509_R,12195,2013-07-27,2013-08-03,2013-08-08,35,1,35
SO62920,LJ_0192_M,12545,2013-07-27,2013-08-03,2013-08-08,50,1,50
SO62921,HL_U509_R,11573,2013-07-27,2013-08-03,2013-08-08,35,1,35
SO62922,BK_M38S_46,14640,2013-07-27,2013-08-03,2013-08-08,769,1,769
SO62922,TT_M928,14640,2013-07-27,2013-08-03,2013-08-08,5,1,5
SO62922,TI_M602,14640,2013-07-27,2013-08-03,2013-08-08,30,1,30
SO62922,CL_9009,14640,2013-07-27,2013-08-03,2013-08-08,8,1,8
SO62923,BK_M68B_46,12110,2013-07-27,2013-08-03,2013-08-08,2295,1,2295
SO62923,BC_M005,12110,2013-07-27,2013-08-03,2013-08-08,10,1,10
SO62923,WB_H098,12110,2013-07-27,2013-08-03,2013-08-08,5,1,5
SO62924,BK_M68S_46,14472,2013-07-27,2013-08-03,2013-08-08,2320,1,2320
SO62924,FE_6654,14472,2013-07-27,2013-08-03,2013-08-08,22,1,22
SO62924,PK_7098,14472,2013-07-27,2013-08-03,2013-08-08,2,1,2
SO62924,ST_1401,14472,2013-07-27,2013-08-03,2013-08-08,159,1,159
SO62925,BK_M68S_38,14477,2013-07-27,2013-08-03,2013-08-08,2320,1,2320
SO62925,FE_6654,14477,2013-07-27,2013-08-03,2013-08-08,22,1,22
SO62926,BK_T79Y_50,11334,2013-07-27,2013-08-03,2013-08-08,2384,1,2384
SO62926,HL_U509_B,11334,2013-07-27,2013-08-03,2013-08-08,35,1,35
SO62927,BK_T79U_54,14183,2013-07-27,2013-08-03,2013-08-08,2384,1,2384
SO62927,SO_R809_M,14183,2013-07-27,2013-08-03,2013-08-08,9,1,9
SO62928,BK_T79U_60,16199,2013-07-27,2013-08-03,2013-08-08,2384,1,2384
SO62928,HL_U509_R,16199,2013-07-27,2013-08-03,2013-08-08,35,1,35
SO62929,BK_R79Y_48,23421,2013-07-27,2013-08-03,2013-08-08,1701,1,1701
SO62929,TT_R982,23421,2013-07-27,2013-08-03,2013-08-08,4,1,4
SO62929,TI_R628,23421,2013-07-27,2013-08-03,2013-08-08,25,1,25
SO62929,HL_U509,23421,2013-07-27,2013-08-03,2013-08-08,35,1,35
SO62930,BK_R89R_58,20456,2013-07-27,2013-08-03,2013-08-08,2443,1,2443
SO62930,CL_9009,20456,2013-07-27,2013-08-03,2013-08-08,8,1,8
SO62931,BK_R89B_52,20608,2013-07-27,2013-08-03,2013-08-08,2443,1,2443
SO62931,WB_H098,20608,2013-07-27,2013-08-03,2013-08-08,5,1,5
SO62931,BC_R205,20608,2013-07-27,2013-08-03,2013-08-08,9,1,9
SO62932,BK_M68B_46,13133,2013-07-27,2013-08-03,2013-08-08,2295,1,2295
SO62932,BC_M005,13133,2013-07-27,2013-08-03,2013-08-08,10,1,10
SO62932,WB_H098,13133,2013-07-27,2013-08-03,2013-08-08,5,1,5
SO62932,HL_U509_B,13133,2013-07-27,2013-08-03,2013-08-08,35,1,35
SO62933,BK_M68B_38,13620,2013-07-27,2013-08-03,2013-08-08,2295,1,2295
SO62933,FE_6654,13620,2013-07-27,2013-08-03,2013-08-08,22,1,22
SO62933,HY_1023_70,13620,2013-07-27,2013-08-03,2013-08-08,55,1,55
SO62933,CL_9009,13620,2013-07-27,2013-08-03,2013-08-08,8,1,8
SO62934,BK_M68B_38,13630,2013-07-27,2013-08-03,2013-08-08,2295,1,2295
SO62934,TI_M823,13630,2013-07-27,2013-08-03,2013-08-08,35,1,35
SO62934,FE_6654,13630,2013-07-27,2013-08-03,2013-08-08,22,1,22
SO62934,BC_M005,13630,2013-07-27,2013-08-03,2013-08-08,10,1,10
SO62934,WB_H098,13630,2013-07-27,2013-08-03,2013-08-08,5,1,5
SO62934,PK_7098,13630,2013-07-27,2013-08-03,2013-08-08,2,1,2
SO62935,BK_M68B_38,13955,2013-07-27,2013-08-03,2013-08-08,2295,1,2295
SO62935,BC_M005,13955,2013-07-27,2013-08-03,2013-08-08,10,1,10
SO62935,VE_C304_M,13955,2013-07-27,2013-08-03,2013-08-08,64,1,64
SO62935,WB_H098,13955,2013-07-27,2013-08-03,2013-08-08,5,1,5
SO62936,BK_T79Y_60,26070,2013-07-27,2013-08-03,2013-08-08,2384,1,2384
SO62936,CA_1098,26070,2013-07-27,2013-08-03,2013-08-08,9,1,9
SO62937,BK_R19B_44,23269,2013-07-27,2013-08-03,2013-08-08,540,1,540
SO62937,HL_U509_R,23269,2013-07-27,2013-08-03,2013-08-08,35,1,35
SO62938,BK_R19B_44,23204,2013-07-27,2013-08-03,2013-08-08,540,1,540
SO62938,WB_H098,23204,2013-07-27,2013-08-03,2013-08-08,5,1,5
SO62938,BC_R205,23204,2013-07-27,2013-08-03,2013-08-08,9,1,9
SO62938,CA_1098,23204,2013-07-27,2013-08-03,2013-08-08,9,1,9
SO62939,BK_R64Y_40,20481,2013-07-27,2013-08-03,2013-08-08,1120,1,1120
SO62939,LJ_0192_L,20481,2013-07-27,2013-08-03,2013-08-08,50,1,50
SO62940,BK_R64Y_40,20526,2013-07-27,2013-08-03,2013-08-08,1120,1,1120
SO62940,LJ_0192_S,20526,2013-07-27,2013-08-03,2013-08-08,50,1,50
SO62941,BK_R64Y_42,19829,2013-07-27,2013-08-03,2013-08-08,1120,1,1120
SO62941,TT_R982,19829,2013-07-27,2013-08-03,2013-08-08,4,1,4
SO62941,TI_R628,19829,2013-07-27,2013-08-03,2013-08-08,25,1,25
SO62941,SO_R809_L,19829,2013-07-27,2013-08-03,2013-08-08,9,1,9
SO62942,BK_R79Y_40,17533,2013-07-27,2013-08-03,2013-08-08,1701,1,1701
SO62942,HL_U509,17533,2013-07-27,2013-08-03,2013-08-08,35,1,35
SO62943,BK_R19B_58,26966,2013-07-27,2013-08-03,2013-08-08,540,1,540
SO62943,BC_R205,26966,2013-07-27,2013-08-03,2013-08-08,9,1,9
SO62943,WB_H098,26966,2013-07-27,2013-08-03,2013-08-08,5,1,5
SO62943,HL_U509_R,26966,2013-07-27,2013-08-03,2013-08-08,35,1,35
SO62944,BK_R19B_58,13540,2013-07-27,2013-08-03,2013-08-08,540,1,540
SO62944,BC_R205,13540,2013-07-27,2013-08-03,2013-08-08,9,1,9
SO62945,BK_T79U_50,25744,2013-07-27,2013-08-03,2013-08-08,2384,1,2384
SO62945,TI_T723,25744,2013-07-27,2013-08-03,2013-08-08,29,1,29
SO62945,TT_T092,25744,2013-07-27,2013-08-03,2013-08-08,5,1,5
SO62945,PK_7098,25744,2013-07-27,2013-08-03,2013-08-08,2,1,2
SO62945,CL_9009,25744,2013-07-27,2013-08-03,2013-08-08,8,1,8
SO62946,HL_U509_R,11960,2013-07-28,2013-08-04,2013-08-09,35,1,35
SO62947,BC_M005,15261,2013-07-28,2013-08-04,2013-08-09,10,1,10
SO62947,WB_H098,15261,2013-07-28,2013-08-04,2013-08-09,5,1,5
SO62947,PK_7098,15261,2013-07-28,2013-08-04,2013-08-09,2,1,2
SO62948,HL_U509,15803,2013-07-28,2013-08-04,2013-08-09,35,1,35
SO62949,LJ_0192_X,17228,2013-07-28,2013-08-04,2013-08-09,50,1,50
SO62950,TI_T723,19622,2013-07-28,2013-08-04,2013-08-09,29,1,29
SO62950,TT_T092,19622,2013-07-28,2013-08-04,2013-08-09,5,1,5
SO62950,PK_7098,19622,2013-07-28,2013-08-04,2013-08-09,2,1,2
SO62951,BK_M18B_44,17892,2013-07-28,2013-08-04,2013-08-09,540,1,540
SO62951,FE_6654,17892,2013-07-28,2013-08-04,2013-08-09,22,1,22
SO62951,CA_1098,17892,2013-07-28,2013-08-04,2013-08-09,9,1,9
SO62951,HL_U509,17892,2013-07-28,2013-08-04,2013-08-09,35,1,35
SO62952,BK_M18B_52,17890,2013-07-28,2013-08-04,2013-08-09,540,1,540
SO62952,FE_6654,17890,2013-07-28,2013-08-04,2013-08-09,22,1,22
SO62952,BC_M005,17890,2013-07-28,2013-08-04,2013-08-09,10,1,10
SO62953,BK_R89B_44,20048,2013-07-28,2013-08-04,2013-08-09,2443,1,2443
SO62954,BK_R89R_58,28902,2013-07-28,2013-08-04,2013-08-09,2443,1,2443
SO62954,TT_R982,28902,2013-07-28,2013-08-04,2013-08-09,4,1,4
SO62954,TI_R982,28902,2013-07-28,2013-08-04,2013-08-09,33,1,33
SO62954,LJ_0192_L,28902,2013-07-28,2013-08-04,2013-08-09,50,1,50
SO62955,BK_M38S_38,19323,2013-07-28,2013-08-04,2013-08-09,769,1,769
SO62955,TI_M602,19323,2013-07-28,2013-08-04,2013-08-09,30,1,30
SO62955,PK_7098,19323,2013-07-28,2013-08-04,2013-08-09,2,1,2
SO62956,BK_M38S_42,13840,2013-07-28,2013-08-04,2013-08-09,769,1,769
SO62956,LJ_0192_L,13840,2013-07-28,2013-08-04,2013-08-09,50,1,50
SO62956,SO_R809_L,13840,2013-07-28,2013-08-04,2013-08-09,9,1,9
SO62957,SJ_0194_M,11287,2013-07-28,2013-08-04,2013-08-09,54,1,54
SO62958,TT_R982,11176,2013-07-28,2013-08-04,2013-08-09,4,1,4
SO62958,PK_7098,11176,2013-07-28,2013-08-04,2013-08-09,2,1,2
SO62959,TI_R092,27639,2013-07-28,2013-08-04,2013-08-09,21,1,21
SO62960,TI_R092,27433,2013-07-28,2013-08-04,2013-08-09,21,1,21
SO62960,TT_R982,27433,2013-07-28,2013-08-04,2013-08-09,4,1,4
SO62960,PK_7098,27433,2013-07-28,2013-08-04,2013-08-09,2,1,2
SO62961,TI_R982,11200,2013-07-28,2013-08-04,2013-08-09,33,1,33
SO62961,TT_R982,11200,2013-07-28,2013-08-04,2013-08-09,4,1,4
SO62962,TI_M602,22724,2013-07-28,2013-08-04,2013-08-09,30,1,30
SO62962,TT_M928,22724,2013-07-28,2013-08-04,2013-08-09,5,1,5
SO62962,HL_U509_B,22724,2013-07-28,2013-08-04,2013-08-09,35,1,35
SO62963,WB_H098,21303,2013-07-28,2013-08-04,2013-08-09,5,1,5
SO62963,BC_M005,21303,2013-07-28,2013-08-04,2013-08-09,10,1,10
SO62963,SJ_0194_M,21303,2013-07-28,2013-08-04,2013-08-09,54,1,54
SO62964,SH_W890_M,19777,2013-07-28,2013-08-04,2013-08-09,70,1,70
SO62964,LJ_0192_L,19777,2013-07-28,2013-08-04,2013-08-09,50,1,50
SO62965,BC_M005,20501,2013-07-28,2013-08-04,2013-08-09,10,1,10
SO62965,HY_1023_70,20501,2013-07-28,2013-08-04,2013-08-09,55,1,55
SO62966,TT_M928,29047,2013-07-28,2013-08-04,2013-08-09,5,1,5
SO62966,FE_6654,29047,2013-07-28,2013-08-04,2013-08-09,22,1,22
SO62966,GL_H102_L,29047,2013-07-28,2013-08-04,2013-08-09,24,1,24
